"day","n","group","any","rand"
136,0,1,0,1314
136,0,1,0,9299
136,0,1,0,7355
136,0,1,0,4399
136,0,1,0,6087
136,0,1,0,1456
136,0,1,0,6175
136,2,1,1,1012
136,0,1,0,9149
136,0,1,0,5532
136,0,1,0,4021
136,0,1,0,2126
136,0,1,0,2269
136,0,1,0,6437
136,0,1,0,3813
136,0,1,0,5213
136,0,1,0,5901
136,0,1,0,1655
136,0,1,0,9136
136,0,1,0,3695
136,0,1,0,5887
136,0,1,0,2416
136,0,1,0,3073
136,0,1,0,6399
136,0,1,0,1883
137,0,1,0,2379
137,0,1,0,2698
137,0,1,0,3052
137,0,1,0,1314
137,0,1,0,9299
137,0,1,0,7355
137,0,1,0,4399
137,1,1,1,6087
137,0,1,0,1456
137,0,1,0,6175
137,2,1,1,1012
137,0,1,0,9149
137,0,1,0,5532
137,2,1,1,4021
137,0,1,0,2126
137,0,1,0,2269
137,1,1,1,6437
137,0,1,0,3813
137,0,1,0,5213
137,0,1,0,5901
137,0,1,0,1655
137,0,1,0,9136
137,0,1,0,3695
137,0,1,0,5887
137,0,1,0,2416
137,0,1,0,3073
137,0,1,0,6399
137,0,1,0,1883
138,0,1,0,2379
138,0,1,0,2698
138,0,1,0,3052
138,0,1,0,1314
138,0,1,0,9299
138,0,1,0,7355
138,0,1,0,4399
138,0,1,0,6087
138,0,1,0,1456
138,0,1,0,6175
138,1,1,1,1012
138,0,1,0,9149
138,0,1,0,5532
138,0,1,0,4021
138,0,1,0,2126
138,0,1,0,2269
138,0,1,0,6437
138,0,1,0,3813
138,0,1,0,5213
138,0,1,0,5901
138,0,1,0,1655
138,0,1,0,9136
138,0,1,0,3695
138,0,1,0,5887
138,0,1,0,2416
138,0,1,0,3073
138,0,1,0,6399
138,0,1,0,1883
139,0,1,0,2379
139,0,1,0,2698
139,0,1,0,3052
139,0,1,0,1314
139,0,1,0,9299
139,0,1,0,7355
139,0,1,0,4399
139,3,1,1,6087
139,0,1,0,1456
139,0,1,0,6175
139,1,1,1,1012
139,0,1,0,9149
139,0,1,0,5532
139,2,1,1,4021
139,0,1,0,2126
139,0,1,0,2269
139,0,1,0,6437
139,0,1,0,3813
139,0,1,0,5213
139,0,1,0,5901
139,0,1,0,1655
139,0,1,0,9136
139,0,1,0,3695
139,0,1,0,5887
139,0,1,0,2416
139,0,1,0,3073
139,0,1,0,6399
139,0,1,0,1883
140,0,1,0,2379
140,0,1,0,2698
140,0,1,0,3052
140,0,1,0,1314
140,0,1,0,9299
140,0,1,0,7355
140,0,1,0,4399
140,0,1,0,6087
140,0,1,0,1456
140,0,1,0,6175
140,1,1,1,1012
140,0,1,0,9149
140,0,1,0,5532
140,0,1,0,4021
140,0,1,0,2126
140,0,1,0,2269
140,0,1,0,6437
140,0,1,0,3813
140,0,1,0,5213
140,0,1,0,5901
140,0,1,0,1655
140,0,1,0,9136
140,0,1,0,3695
140,0,1,0,5887
140,0,1,0,2416
140,0,1,0,3073
140,0,1,0,6399
140,0,1,0,1883
141,0,1,0,2379
141,0,1,0,2698
141,0,1,0,3052
141,0,1,0,1314
141,0,1,0,9299
141,0,1,0,7355
141,0,1,0,4399
141,0,1,0,6087
141,0,1,0,1456
141,0,1,0,6175
141,0,1,0,1012
141,0,1,0,9149
141,0,1,0,5532
141,0,1,0,4021
141,0,1,0,2126
141,0,1,0,2269
141,0,1,0,6437
141,0,1,0,3813
141,0,1,0,5213
141,0,1,0,5901
141,0,1,0,1655
141,0,1,0,9136
141,0,1,0,3695
141,0,1,0,5887
141,0,1,0,2416
141,0,1,0,3073
141,0,1,0,6399
141,0,1,0,1883
142,0,1,0,2379
142,0,1,0,2698
142,0,1,0,3052
142,0,1,0,1314
142,0,1,0,9299
142,0,1,0,7355
142,0,1,0,4399
142,0,1,0,6087
142,0,1,0,1456
142,1,1,1,6175
142,3,1,1,1012
142,0,1,0,9149
142,0,1,0,5532
142,0,1,0,4021
142,0,1,0,2126
142,0,1,0,2269
142,0,1,0,6437
142,0,1,0,3813
142,0,1,0,5213
142,0,1,0,5901
142,0,1,0,1655
142,0,1,0,9136
142,0,1,0,3695
142,0,1,0,5887
142,0,1,0,2416
142,0,1,0,3073
142,0,1,0,6399
142,0,1,0,1883
143,0,1,0,2379
143,0,1,0,2698
143,0,1,0,3052
143,0,1,0,1314
143,0,1,0,9299
143,0,1,0,7355
143,0,1,0,4399
143,1,1,1,6087
143,0,1,0,1456
143,1,1,1,6175
143,1,1,1,1012
143,0,1,0,9149
143,0,1,0,5532
143,0,1,0,4021
143,0,1,0,2126
143,0,1,0,2269
143,0,1,0,6437
143,0,1,0,3813
143,0,1,0,5213
143,0,1,0,5901
143,0,1,0,1655
143,0,1,0,9136
143,0,1,0,3695
143,0,1,0,5887
143,0,1,0,2416
143,0,1,0,3073
143,0,1,0,6399
143,0,1,0,1883
144,0,1,0,2379
144,0,1,0,2698
144,0,1,0,3052
144,0,1,0,1314
144,0,1,0,9299
144,0,1,0,7355
144,0,1,0,4399
144,0,1,0,6087
144,0,1,0,1456
144,2,1,1,6175
144,0,1,0,1012
144,0,1,0,9149
144,0,1,0,5532
144,0,1,0,4021
144,0,1,0,2126
144,0,1,0,2269
144,0,1,0,6437
144,0,1,0,3813
144,0,1,0,5213
144,0,1,0,5901
144,0,1,0,1655
144,0,1,0,9136
144,0,1,0,3695
144,0,1,0,5887
144,0,1,0,2416
144,0,1,0,3073
144,0,1,0,6399
144,0,1,0,1883
145,0,1,0,2379
145,0,1,0,2698
145,0,1,0,3052
145,0,1,0,1314
145,0,1,0,9299
145,0,1,0,7355
145,0,1,0,4399
145,1,1,1,6087
145,0,1,0,1456
145,4,1,1,6175
145,5,1,1,1012
145,0,1,0,9149
145,0,1,0,5532
145,0,1,0,4021
145,0,1,0,2126
145,0,1,0,2269
145,0,1,0,6437
145,0,1,0,3813
145,0,1,0,5213
145,0,1,0,5901
145,0,1,0,1655
145,0,1,0,9136
145,0,1,0,3695
145,0,1,0,5887
145,0,1,0,2416
145,0,1,0,3073
145,0,1,0,6399
145,0,1,0,1883
146,0,1,0,2379
146,0,1,0,2698
146,0,1,0,3052
146,0,1,0,1314
146,0,1,0,9299
146,0,1,0,7355
146,0,1,0,4399
146,0,1,0,6087
146,0,1,0,1456
146,0,1,0,6175
146,1,1,1,1012
146,0,1,0,9149
146,0,1,0,5532
146,0,1,0,4021
146,0,1,0,2126
146,0,1,0,2269
146,0,1,0,6437
146,0,1,0,3813
146,0,1,0,5213
146,0,1,0,5901
146,0,1,0,1655
146,0,1,0,9136
146,0,1,0,3695
146,0,1,0,5887
146,0,1,0,2416
146,0,1,0,3073
146,0,1,0,6399
146,0,1,0,1883
147,0,1,0,2379
147,0,1,0,2698
147,0,1,0,3052
147,0,1,0,1314
147,0,1,0,9299
147,0,1,0,7355
147,0,1,0,4399
147,0,1,0,6087
147,0,1,0,1456
147,0,1,0,6175
147,0,1,0,1012
147,0,1,0,9149
147,0,1,0,5532
147,0,1,0,4021
147,0,1,0,2126
147,0,1,0,2269
147,1,1,1,6437
147,0,1,0,3813
147,0,1,0,5213
147,0,1,0,5901
147,0,1,0,1655
147,0,1,0,9136
147,0,1,0,3695
147,0,1,0,5887
147,0,1,0,2416
147,0,1,0,3073
147,0,1,0,6399
147,0,1,0,1883
148,0,1,0,2379
148,0,1,0,2698
148,0,1,0,3052
148,0,1,0,1314
148,0,1,0,9299
148,0,1,0,7355
148,0,1,0,4399
148,1,1,1,6087
148,0,1,0,1456
148,0,1,0,6175
148,0,1,0,1012
148,0,1,0,9149
148,0,1,0,5532
148,0,1,0,4021
148,0,1,0,2126
148,0,1,0,2269
148,0,1,0,6437
148,0,1,0,3813
148,0,1,0,5213
148,0,1,0,5901
148,0,1,0,1655
148,0,1,0,9136
148,0,1,0,3695
148,0,1,0,5887
148,0,1,0,2416
148,0,1,0,3073
148,0,1,0,6399
148,0,1,0,1883
149,0,1,0,2379
149,0,1,0,2698
149,0,1,0,3052
149,0,1,0,1314
149,0,1,0,9299
149,0,1,0,7355
149,0,1,0,4399
149,2,1,1,6087
149,0,1,0,1456
149,0,1,0,6175
149,3,1,1,1012
149,0,1,0,9149
149,0,1,0,5532
149,0,1,0,4021
149,0,1,0,2126
149,0,1,0,2269
149,0,1,0,6437
149,0,1,0,3813
149,0,1,0,5213
149,0,1,0,5901
149,0,1,0,1655
149,0,1,0,9136
149,0,1,0,3695
149,0,1,0,5887
149,0,1,0,2416
149,0,1,0,3073
149,0,1,0,6399
149,0,1,0,1883
150,0,1,0,2379
150,0,1,0,2698
150,0,1,0,3052
150,0,1,0,1314
150,0,1,0,9299
150,0,1,0,7355
150,0,1,0,4399
150,0,1,0,6087
150,0,1,0,1456
150,0,1,0,6175
150,2,1,1,1012
150,0,1,0,9149
150,0,1,0,5532
150,0,1,0,4021
150,0,1,0,2126
150,0,1,0,2269
150,0,1,0,6437
150,0,1,0,3813
150,0,1,0,5213
150,0,1,0,5901
150,0,1,0,1655
150,0,1,0,9136
150,0,1,0,3695
150,0,1,0,5887
150,0,1,0,2416
150,0,1,0,3073
150,0,1,0,6399
150,0,1,0,1883
151,0,1,0,2379
151,0,1,0,2698
151,0,1,0,3052
151,0,1,0,1314
151,0,1,0,9299
151,0,1,0,7355
151,0,1,0,4399
151,0,1,0,6087
151,0,1,0,1456
151,0,1,0,6175
151,0,1,0,1012
151,0,1,0,9149
151,0,1,0,5532
151,0,1,0,4021
151,0,1,0,2126
151,0,1,0,2269
151,0,1,0,6437
151,0,1,0,3813
151,0,1,0,5213
151,0,1,0,5901
151,0,1,0,1655
151,0,1,0,9136
151,0,1,0,3695
151,0,1,0,5887
151,0,1,0,2416
151,0,1,0,3073
151,0,1,0,6399
151,0,1,0,1883
152,0,1,0,2379
152,0,1,0,2698
152,0,1,0,3052
152,0,1,0,1314
152,0,1,0,9299
152,0,1,0,7355
152,0,1,0,4399
152,0,1,0,6087
152,0,1,0,1456
152,0,1,0,6175
152,0,1,0,1012
152,0,1,0,9149
152,0,1,0,5532
152,0,1,0,4021
152,0,1,0,2126
152,0,1,0,2269
152,0,1,0,6437
152,0,1,0,3813
152,0,1,0,5213
152,0,1,0,5901
152,0,1,0,1655
152,0,1,0,9136
152,0,1,0,3695
152,0,1,0,5887
152,0,1,0,2416
152,0,1,0,3073
152,0,1,0,6399
152,0,1,0,1883
153,0,1,0,2379
153,0,1,0,2698
153,0,1,0,3052
153,0,1,0,1314
153,0,1,0,9299
153,0,1,0,7355
153,0,1,0,4399
153,0,1,0,6087
153,0,1,0,1456
153,0,1,0,6175
153,1,1,1,1012
153,0,1,0,9149
153,0,1,0,5532
153,0,1,0,4021
153,0,1,0,2126
153,0,1,0,2269
153,0,1,0,6437
153,0,1,0,3813
153,0,1,0,5213
153,0,1,0,5901
153,0,1,0,1655
153,0,1,0,9136
153,0,1,0,3695
153,0,1,0,5887
153,0,1,0,2416
153,0,1,0,3073
153,0,1,0,6399
153,0,1,0,1883
154,0,1,0,2379
154,0,1,0,2698
154,0,1,0,3052
154,0,1,0,1314
154,0,1,0,9299
154,0,1,0,7355
154,0,1,0,4399
154,0,1,0,6087
154,0,1,0,1456
154,0,1,0,6175
154,0,1,0,1012
154,0,1,0,9149
154,0,1,0,5532
154,0,1,0,4021
154,0,1,0,2126
154,0,1,0,2269
154,1,1,1,6437
154,0,1,0,3813
154,0,1,0,5213
154,0,1,0,5901
154,0,1,0,1655
154,0,1,0,9136
154,0,1,0,3695
154,0,1,0,5887
154,0,1,0,2416
154,0,1,0,3073
154,0,1,0,6399
154,0,1,0,1883
155,0,1,0,2379
155,0,1,0,2698
155,0,1,0,3052
155,0,1,0,1314
155,0,1,0,9299
155,0,1,0,7355
155,0,1,0,4399
155,0,1,0,6087
155,0,1,0,1456
155,0,1,0,6175
155,0,1,0,1012
155,0,1,0,9149
155,0,1,0,5532
155,0,1,0,4021
155,0,1,0,2126
155,0,1,0,2269
155,0,1,0,6437
155,0,1,0,3813
155,0,1,0,5213
155,0,1,0,5901
155,0,1,0,1655
155,0,1,0,9136
155,0,1,0,3695
155,0,1,0,5887
155,0,1,0,2416
155,0,1,0,3073
155,0,1,0,6399
155,1,1,1,1883
156,0,1,0,2379
156,0,1,0,2698
156,0,1,0,3052
156,0,1,0,1314
156,0,1,0,9299
156,0,1,0,7355
156,0,1,0,4399
156,0,1,0,6087
156,0,1,0,1456
156,2,1,1,6175
156,0,1,0,1012
156,0,1,0,9149
156,0,1,0,5532
156,0,1,0,4021
156,0,1,0,2126
156,0,1,0,2269
156,0,1,0,6437
156,0,1,0,3813
156,0,1,0,5213
156,0,1,0,5901
156,0,1,0,1655
156,1,1,1,9136
156,0,1,0,3695
156,0,1,0,5887
156,0,1,0,2416
156,0,1,0,3073
156,0,1,0,6399
156,0,1,0,1883
157,0,1,0,2379
157,0,1,0,2698
157,0,1,0,3052
157,0,1,0,1314
157,0,1,0,9299
157,0,1,0,7355
157,0,1,0,4399
157,0,1,0,6087
157,0,1,0,1456
157,1,1,1,6175
157,0,1,0,1012
157,0,1,0,9149
157,0,1,0,5532
157,3,1,1,4021
157,0,1,0,2126
157,0,1,0,2269
157,0,1,0,6437
157,0,1,0,3813
157,0,1,0,5213
157,0,1,0,5901
157,0,1,0,1655
157,0,1,0,9136
157,0,1,0,3695
157,0,1,0,5887
157,0,1,0,2416
157,0,1,0,3073
157,0,1,0,6399
157,0,1,0,1883
158,0,1,0,2379
158,0,1,0,2698
158,0,1,0,3052
158,0,1,0,1314
158,0,1,0,9299
158,0,1,0,7355
158,0,1,0,4399
158,0,1,0,6087
158,0,1,0,1456
158,0,1,0,6175
158,0,1,0,1012
158,0,1,0,9149
158,0,1,0,5532
158,0,1,0,4021
158,0,1,0,2126
158,0,1,0,2269
158,0,1,0,6437
158,0,1,0,3813
158,0,1,0,5213
158,0,1,0,5901
158,0,1,0,1655
158,0,1,0,9136
158,0,1,0,3695
158,0,1,0,5887
158,0,1,0,2416
158,0,1,0,3073
158,0,1,0,6399
158,0,1,0,1883
159,0,1,0,2379
159,0,1,0,2698
159,0,1,0,3052
159,0,1,0,1314
159,0,1,0,9299
159,0,1,0,7355
159,0,1,0,4399
159,0,1,0,6087
159,0,1,0,1456
159,0,1,0,6175
159,0,1,0,1012
159,0,1,0,9149
159,0,1,0,5532
159,0,1,0,4021
159,0,1,0,2126
159,0,1,0,2269
159,0,1,0,6437
159,0,1,0,3813
159,0,1,0,5213
159,0,1,0,5901
159,0,1,0,1655
159,0,1,0,9136
159,0,1,0,3695
159,0,1,0,5887
159,0,1,0,2416
159,0,1,0,3073
159,0,1,0,6399
159,0,1,0,1883
160,0,1,0,2379
160,0,1,0,2698
160,0,1,0,3052
160,0,1,0,1314
160,0,1,0,9299
160,0,1,0,7355
160,0,1,0,4399
160,1,1,1,6087
160,0,1,0,1456
160,0,1,0,6175
160,0,1,0,1012
160,0,1,0,9149
160,0,1,0,5532
160,0,1,0,4021
160,0,1,0,2126
160,0,1,0,2269
160,0,1,0,6437
160,0,1,0,3813
160,0,1,0,5213
160,0,1,0,5901
160,0,1,0,1655
160,0,1,0,9136
160,0,1,0,3695
160,0,1,0,5887
160,0,1,0,2416
160,0,1,0,3073
160,0,1,0,6399
160,0,1,0,1883
161,0,1,0,2379
161,0,1,0,2698
161,0,1,0,3052
161,0,1,0,1314
161,0,1,0,9299
161,0,1,0,7355
161,0,1,0,4399
161,0,1,0,6087
161,0,1,0,1456
161,0,1,0,6175
161,0,1,0,1012
161,0,1,0,9149
161,0,1,0,5532
161,0,1,0,4021
161,0,1,0,2126
161,0,1,0,2269
161,0,1,0,6437
161,0,1,0,3813
161,0,1,0,5213
161,0,1,0,5901
161,0,1,0,1655
161,0,1,0,9136
161,0,1,0,3695
161,0,1,0,5887
161,0,1,0,2416
161,0,1,0,3073
161,0,1,0,6399
161,0,1,0,1883
162,0,1,0,2379
162,0,1,0,2698
162,0,1,0,3052
162,0,1,0,1314
162,0,1,0,9299
162,0,1,0,7355
162,0,1,0,4399
162,1,1,1,6087
162,0,1,0,1456
162,0,1,0,6175
162,0,1,0,1012
162,0,1,0,9149
162,0,1,0,5532
162,0,1,0,4021
162,0,1,0,2126
162,0,1,0,2269
162,0,1,0,6437
162,0,1,0,3813
162,0,1,0,5213
162,0,1,0,5901
162,0,1,0,1655
162,0,1,0,9136
162,0,1,0,3695
162,0,1,0,5887
162,0,1,0,2416
162,0,1,0,3073
162,0,1,0,6399
162,0,1,0,1883
163,0,1,0,2379
163,0,1,0,2698
163,0,1,0,3052
163,0,1,0,1314
163,0,1,0,9299
163,0,1,0,7355
163,0,1,0,4399
163,0,1,0,6087
163,0,1,0,1456
163,0,1,0,6175
163,0,1,0,1012
163,0,1,0,9149
163,0,1,0,5532
163,0,1,0,4021
163,0,1,0,2126
163,0,1,0,2269
163,0,1,0,6437
163,0,1,0,3813
163,0,1,0,5213
163,0,1,0,5901
163,0,1,0,1655
163,0,1,0,9136
163,0,1,0,3695
163,0,1,0,5887
163,0,1,0,2416
163,0,1,0,3073
163,0,1,0,6399
163,0,1,0,1883
164,0,1,0,2379
164,0,1,0,2698
164,0,1,0,3052
164,0,1,0,1314
164,0,1,0,9299
164,0,1,0,7355
164,0,1,0,4399
164,0,1,0,6087
164,0,1,0,1456
164,0,1,0,6175
164,0,1,0,1012
164,0,1,0,9149
164,0,1,0,5532
164,0,1,0,4021
164,0,1,0,2126
164,0,1,0,2269
164,2,1,1,6437
164,0,1,0,3813
164,0,1,0,5213
164,0,1,0,5901
164,0,1,0,1655
164,0,1,0,9136
164,0,1,0,3695
164,0,1,0,5887
164,0,1,0,2416
164,0,1,0,3073
164,0,1,0,6399
164,0,1,0,1883
165,0,1,0,2379
165,0,1,0,2698
165,0,1,0,3052
165,0,1,0,1314
165,0,1,0,9299
165,0,1,0,7355
165,0,1,0,4399
165,0,1,0,6087
165,0,1,0,1456
165,1,1,1,6175
165,0,1,0,1012
165,0,1,0,9149
165,0,1,0,5532
165,0,1,0,4021
165,0,1,0,2126
165,0,1,0,2269
165,1,1,1,6437
165,0,1,0,3813
165,0,1,0,5213
165,0,1,0,5901
165,0,1,0,1655
165,0,1,0,9136
165,0,1,0,3695
165,0,1,0,5887
165,0,1,0,2416
165,0,1,0,3073
165,0,1,0,6399
165,0,1,0,1883
166,0,1,0,2379
166,0,1,0,2698
166,0,1,0,3052
166,0,1,0,1314
166,0,1,0,9299
166,0,1,0,7355
166,0,1,0,4399
166,0,1,0,6087
166,0,1,0,1456
166,0,1,0,6175
166,0,1,0,1012
166,0,1,0,9149
166,0,1,0,5532
166,1,1,1,4021
166,0,1,0,2126
166,0,1,0,2269
166,1,1,1,6437
166,0,1,0,3813
166,0,1,0,5213
166,0,1,0,5901
166,0,1,0,1655
166,0,1,0,9136
166,0,1,0,3695
166,0,1,0,5887
166,0,1,0,2416
166,0,1,0,3073
166,0,1,0,6399
166,0,1,0,1883
167,0,1,0,2379
167,0,1,0,2698
167,0,1,0,3052
167,0,1,0,1314
167,0,1,0,9299
167,0,1,0,7355
167,0,1,0,4399
167,0,1,0,6087
167,0,1,0,1456
167,0,1,0,6175
167,0,1,0,1012
167,0,1,0,9149
167,0,1,0,5532
167,0,1,0,4021
167,0,1,0,2126
167,0,1,0,2269
167,0,1,0,6437
167,0,1,0,3813
167,0,1,0,5213
167,0,1,0,5901
167,0,1,0,1655
167,0,1,0,9136
167,0,1,0,3695
167,0,1,0,5887
167,0,1,0,2416
167,0,1,0,3073
167,0,1,0,6399
167,0,1,0,1883
168,0,1,0,2379
168,0,1,0,2698
168,0,1,0,3052
168,0,1,0,1314
168,0,1,0,9299
168,0,1,0,7355
168,0,1,0,4399
168,0,1,0,6087
168,0,1,0,1456
168,0,1,0,6175
168,0,1,0,1012
168,0,1,0,9149
168,0,1,0,5532
168,2,1,1,4021
168,0,1,0,2126
168,0,1,0,2269
168,1,1,1,6437
168,0,1,0,3813
168,0,1,0,5213
168,0,1,0,5901
168,0,1,0,1655
168,0,1,0,9136
168,0,1,0,3695
168,0,1,0,5887
168,0,1,0,2416
168,0,1,0,3073
168,0,1,0,6399
168,0,1,0,1883
169,0,1,0,2379
169,0,1,0,2698
169,0,1,0,3052
169,0,1,0,1314
169,0,1,0,9299
169,0,1,0,7355
169,0,1,0,4399
169,0,1,0,6087
169,0,1,0,1456
169,0,1,0,6175
169,0,1,0,1012
169,0,1,0,9149
169,0,1,0,5532
169,0,1,0,4021
169,0,1,0,2126
169,0,1,0,2269
169,0,1,0,6437
169,0,1,0,3813
169,0,1,0,5213
169,0,1,0,5901
169,0,1,0,1655
169,0,1,0,9136
169,0,1,0,3695
169,0,1,0,5887
169,0,1,0,2416
169,0,1,0,3073
169,0,1,0,6399
169,0,1,0,1883
170,0,1,0,2379
170,0,1,0,2698
170,0,1,0,3052
170,0,1,0,1314
170,0,1,0,9299
170,0,1,0,7355
170,0,1,0,4399
170,1,1,1,6087
170,0,1,0,1456
170,0,1,0,6175
170,0,1,0,1012
170,0,1,0,9149
170,0,1,0,5532
170,0,1,0,4021
170,0,1,0,2126
170,0,1,0,2269
170,0,1,0,6437
170,0,1,0,3813
170,0,1,0,5213
170,0,1,0,5901
170,0,1,0,1655
170,0,1,0,9136
170,0,1,0,3695
170,0,1,0,5887
170,0,1,0,2416
170,0,1,0,3073
170,0,1,0,6399
170,0,1,0,1883
171,0,1,0,2379
171,0,1,0,2698
171,0,1,0,3052
171,0,1,0,1314
171,0,1,0,9299
171,0,1,0,7355
171,0,1,0,4399
171,0,1,0,6087
171,0,1,0,1456
171,0,1,0,6175
171,0,1,0,1012
171,0,1,0,9149
171,0,1,0,5532
171,0,1,0,4021
171,0,1,0,2126
171,0,1,0,2269
171,1,1,1,6437
171,0,1,0,3813
171,0,1,0,5213
171,0,1,0,5901
171,0,1,0,1655
171,0,1,0,9136
171,0,1,0,3695
171,0,1,0,5887
171,0,1,0,2416
171,0,1,0,3073
171,0,1,0,6399
171,0,1,0,1883
172,0,1,0,2379
172,0,1,0,2698
172,0,1,0,3052
172,0,1,0,1314
172,0,1,0,9299
172,0,1,0,7355
172,0,1,0,4399
172,1,1,1,6087
172,0,1,0,1456
172,0,1,0,6175
172,0,1,0,1012
172,0,1,0,9149
172,0,1,0,5532
172,0,1,0,4021
172,0,1,0,2126
172,0,1,0,2269
172,2,1,1,6437
172,0,1,0,3813
172,0,1,0,5213
172,0,1,0,5901
172,0,1,0,1655
172,0,1,0,9136
172,0,1,0,3695
172,0,1,0,5887
172,0,1,0,2416
172,0,1,0,3073
172,0,1,0,6399
172,0,1,0,1883
173,0,1,0,2379
173,0,1,0,2698
173,0,1,0,3052
173,0,1,0,1314
173,0,1,0,9299
173,0,1,0,7355
173,0,1,0,4399
173,0,1,0,6087
173,0,1,0,1456
173,0,1,0,6175
173,0,1,0,1012
173,0,1,0,9149
173,0,1,0,5532
173,0,1,0,4021
173,0,1,0,2126
173,0,1,0,2269
173,0,1,0,6437
173,0,1,0,3813
173,0,1,0,5213
173,0,1,0,5901
173,0,1,0,1655
173,0,1,0,9136
173,0,1,0,3695
173,0,1,0,5887
173,0,1,0,2416
173,0,1,0,3073
173,0,1,0,6399
173,0,1,0,1883
174,0,1,0,2379
174,0,1,0,2698
174,0,1,0,3052
174,0,1,0,1314
174,0,1,0,9299
174,0,1,0,7355
174,0,1,0,4399
174,1,1,1,6087
174,0,1,0,1456
174,0,1,0,6175
174,0,1,0,1012
174,0,1,0,9149
174,0,1,0,5532
174,0,1,0,4021
174,0,1,0,2126
174,0,1,0,2269
174,0,1,0,6437
174,0,1,0,3813
174,0,1,0,5213
174,0,1,0,5901
174,0,1,0,1655
174,0,1,0,9136
174,0,1,0,3695
174,0,1,0,5887
174,0,1,0,2416
174,0,1,0,3073
174,0,1,0,6399
174,0,1,0,1883
175,0,1,0,2379
175,0,1,0,2698
175,0,1,0,3052
175,0,1,0,1314
175,0,1,0,9299
175,0,1,0,7355
175,0,1,0,4399
175,0,1,0,6087
175,0,1,0,1456
175,0,1,0,6175
175,0,1,0,1012
175,0,1,0,9149
175,0,1,0,5532
175,0,1,0,4021
175,0,1,0,2126
175,2,1,1,2269
175,0,1,0,6437
175,0,1,0,3813
175,0,1,0,5213
175,0,1,0,5901
175,0,1,0,1655
175,0,1,0,9136
175,0,1,0,3695
175,0,1,0,5887
175,0,1,0,2416
175,0,1,0,3073
175,0,1,0,6399
175,0,1,0,1883
176,0,1,0,2379
176,0,1,0,2698
176,0,1,0,3052
176,0,1,0,1314
176,0,1,0,9299
176,0,1,0,7355
176,0,1,0,4399
176,0,1,0,6087
176,0,1,0,1456
176,0,1,0,6175
176,0,1,0,1012
176,0,1,0,9149
176,0,1,0,5532
176,0,1,0,4021
176,0,1,0,2126
176,0,1,0,2269
176,0,1,0,6437
176,0,1,0,3813
176,0,1,0,5213
176,0,1,0,5901
176,0,1,0,1655
176,0,1,0,9136
176,0,1,0,3695
176,0,1,0,5887
176,0,1,0,2416
176,0,1,0,3073
176,0,1,0,6399
176,0,1,0,1883
177,0,1,0,2379
177,0,1,0,2698
177,0,1,0,3052
177,0,1,0,1314
177,0,1,0,9299
177,0,1,0,7355
177,0,1,0,4399
177,0,1,0,6087
177,0,1,0,1456
177,0,1,0,6175
177,0,1,0,1012
177,0,1,0,9149
177,0,1,0,5532
177,0,1,0,4021
177,0,1,0,2126
177,0,1,0,2269
177,0,1,0,6437
177,0,1,0,3813
177,0,1,0,5213
177,0,1,0,5901
177,0,1,0,1655
177,0,1,0,9136
177,0,1,0,3695
177,0,1,0,5887
177,0,1,0,2416
177,0,1,0,3073
177,0,1,0,6399
177,0,1,0,1883
178,0,1,0,2379
178,0,1,0,2698
178,0,1,0,3052
178,0,1,0,1314
178,0,1,0,9299
178,0,1,0,7355
178,0,1,0,4399
178,0,1,0,6087
178,0,1,0,1456
178,0,1,0,6175
178,0,1,0,1012
178,0,1,0,9149
178,0,1,0,5532
178,0,1,0,4021
178,0,1,0,2126
178,0,1,0,2269
178,0,1,0,6437
178,0,1,0,3813
178,0,1,0,5213
178,0,1,0,5901
178,0,1,0,1655
178,0,1,0,9136
178,0,1,0,3695
178,0,1,0,5887
178,0,1,0,2416
178,0,1,0,3073
178,0,1,0,6399
178,0,1,0,1883
179,0,1,0,2379
179,0,1,0,2698
179,0,1,0,3052
179,0,1,0,1314
179,0,1,0,9299
179,0,1,0,7355
179,0,1,0,4399
179,0,1,0,6087
179,0,1,0,1456
179,0,1,0,6175
179,0,1,0,1012
179,0,1,0,9149
179,0,1,0,5532
179,0,1,0,4021
179,0,1,0,2126
179,0,1,0,2269
179,0,1,0,6437
179,0,1,0,3813
179,0,1,0,5213
179,0,1,0,5901
179,0,1,0,1655
179,0,1,0,9136
179,0,1,0,3695
179,0,1,0,5887
179,0,1,0,2416
179,0,1,0,3073
179,0,1,0,6399
179,0,1,0,1883
180,0,1,0,2379
180,0,1,0,2698
180,0,1,0,3052
180,0,1,0,1314
180,0,1,0,9299
180,0,1,0,7355
180,0,1,0,4399
180,0,1,0,6087
180,0,1,0,1456
180,0,1,0,6175
180,0,1,0,1012
180,0,1,0,9149
180,0,1,0,5532
180,0,1,0,4021
180,0,1,0,2126
180,0,1,0,2269
180,0,1,0,6437
180,0,1,0,3813
180,0,1,0,5213
180,0,1,0,5901
180,0,1,0,1655
180,0,1,0,9136
180,0,1,0,3695
180,0,1,0,5887
180,0,1,0,2416
180,0,1,0,3073
180,0,1,0,6399
180,0,1,0,1883
181,0,1,0,2379
181,0,1,0,2698
181,0,1,0,3052
181,0,1,0,1314
181,0,1,0,9299
181,0,1,0,7355
181,0,1,0,4399
181,0,1,0,6087
181,0,1,0,1456
181,0,1,0,6175
181,0,1,0,1012
181,0,1,0,9149
181,0,1,0,5532
181,0,1,0,4021
